asset_id,category,priority,kind,slot,target_height,target_width,job_batch,label,prompt_chars
prop_vibe_crystal_pink_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_pink_01",572
prop_vibe_crystal_gold_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_gold_01",572
prop_vibe_crystal_lilac_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_lilac_01",573
prop_vibe_crystal_mint_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_mint_01",572
prop_vibe_crystal_coral_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_coral_01",573
prop_vibe_crystal_indigo_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_indigo_01",574
prop_vibe_crystal_rainbow_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_rainbow_01",575
prop_vibe_crystal_clear_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_clear_01",581
prop_vibe_crystal_aurora_01,vibe,3,prop,,0.8,,vibe,"prop_vibe_crystal_aurora_01",570
prop_vibe_mushroom_red_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_red_01",561
prop_vibe_mushroom_teal_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_teal_01",550
prop_vibe_mushroom_purple_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_purple_01",552
prop_vibe_mushroom_gold_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_gold_01",550
prop_vibe_mushroom_pink_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_pink_01",550
prop_vibe_mushroom_blue_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_blue_01",550
prop_vibe_mushroom_rainbow_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_rainbow_01",553
prop_vibe_mushroom_star_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_star_01",557
prop_vibe_mushroom_heart_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_heart_01",556
prop_vibe_mushroom_glow_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_mushroom_glow_01",560
prop_vibe_pedestal_01,vibe,3,prop,,0.6,,vibe,"prop_vibe_pedestal_01",516
prop_vibe_pedestal_gold_01,vibe,3,prop,,0.6,,vibe,"prop_vibe_pedestal_gold_01",500
prop_vibe_totem_01,vibe,3,prop,,2.2,,vibe,"prop_vibe_totem_01",515
prop_vibe_totem_tall_01,vibe,3,prop,,3.0,,vibe,"prop_vibe_totem_tall_01",497
prop_vibe_ring_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_ring_01",525
prop_vibe_ring_large_01,vibe,3,prop,,2.2,,vibe,"prop_vibe_ring_large_01",504
prop_vibe_spiral_01,vibe,3,prop,,2.0,,vibe,"prop_vibe_spiral_01",506
prop_vibe_garden_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_garden_01",512
prop_vibe_tree_01,vibe,3,prop,,3.0,,vibe,"prop_vibe_tree_01",509
prop_vibe_tree_crystal_01,vibe,3,prop,,3.0,,vibe,"prop_vibe_tree_crystal_01",506
prop_vibe_bush_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_bush_01",496
prop_vibe_grass_01,vibe,3,prop,,0.5,,vibe,"prop_vibe_grass_01",504
prop_vibe_path_01,vibe,3,prop,,0.1,3.0,vibe,"prop_vibe_path_01",543
prop_vibe_bridge_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_bridge_01",511
prop_vibe_gazebo_01,vibe,3,prop,,2.5,,vibe,"prop_vibe_gazebo_01",494
prop_vibe_fountain_01,vibe,3,prop,,2.0,,vibe,"prop_vibe_fountain_01",516
prop_vibe_bench_01,vibe,3,prop,,0.6,,vibe,"prop_vibe_bench_01",499
prop_vibe_lantern_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_lantern_01",510
prop_vibe_lantern_hang_01,vibe,3,prop,,2.0,,vibe,"prop_vibe_lantern_hang_01",510
prop_vibe_windchime_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_windchime_01",506
prop_vibe_mobile_01,vibe,3,prop,,2.2,,vibe,"prop_vibe_mobile_01",517
prop_vibe_score_board_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_score_board_01",506
prop_vibe_spawn_marker_01,vibe,3,prop,,0.05,1.5,vibe,"prop_vibe_spawn_marker_01",554
prop_vibe_trail_marker_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_trail_marker_01",518
prop_vibe_basket_01,vibe,3,prop,,0.7,,vibe,"prop_vibe_basket_01",502
prop_vibe_jar_01,vibe,3,prop,,0.9,,vibe,"prop_vibe_jar_01",513
prop_vibe_shelf_01,vibe,3,prop,,1.4,,vibe,"prop_vibe_shelf_01",504
prop_vibe_altar_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_altar_01",517
prop_vibe_mirror_pond_01,vibe,3,prop,,0.15,3.0,vibe,"prop_vibe_mirror_pond_01",529
prop_vibe_stepping_01,vibe,3,prop,,0.2,,vibe,"prop_vibe_stepping_01",521
prop_vibe_arch_flower_01,vibe,3,prop,,2.8,,vibe,"prop_vibe_arch_flower_01",508
prop_vibe_arch_crystal_01,vibe,3,prop,,2.8,,vibe,"prop_vibe_arch_crystal_01",510
prop_vibe_gate_01,vibe,3,prop,,2.0,,vibe,"prop_vibe_gate_01",499
prop_vibe_fence_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_fence_01",507
prop_vibe_sign_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_sign_01",506
prop_vibe_map_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_map_01",509
prop_vibe_clock_01,vibe,3,prop,,1.6,,vibe,"prop_vibe_clock_01",505
prop_vibe_bee_hive_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_bee_hive_01",506
prop_vibe_butterfly_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_butterfly_01",519
prop_vibe_snail_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_snail_01",513
prop_vibe_frog_deco_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_frog_deco_01",513
prop_vibe_birdbath_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_birdbath_01",495
prop_vibe_watering_01,vibe,3,prop,,0.9,,vibe,"prop_vibe_watering_01",515
prop_vibe_wheelbarrow_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_wheelbarrow_01",509
prop_vibe_compost_cute_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_compost_cute_01",517
prop_vibe_greenhouse_01,vibe,3,prop,,2.2,,vibe,"prop_vibe_greenhouse_01",519
prop_vibe_pot_stack_01,vibe,3,prop,,1.4,,vibe,"prop_vibe_pot_stack_01",507
prop_vibe_seed_bag_01,vibe,3,prop,,0.7,,vibe,"prop_vibe_seed_bag_01",506
prop_vibe_shovel_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_shovel_01",513
prop_vibe_rake_01,vibe,3,prop,,1.2,,vibe,"prop_vibe_rake_01",511
prop_vibe_hose_01,vibe,3,prop,,0.6,,vibe,"prop_vibe_hose_01",504
prop_vibe_sprinkler_01,vibe,3,prop,,0.5,,vibe,"prop_vibe_sprinkler_01",501
prop_vibe_cloud_deco_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_cloud_deco_01",521
prop_vibe_rainbow_arch_01,vibe,3,prop,,2.5,,vibe,"prop_vibe_rainbow_arch_01",505
prop_vibe_sun_deco_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_sun_deco_01",507
prop_vibe_moon_deco_01,vibe,3,prop,,1.8,,vibe,"prop_vibe_moon_deco_01",507
prop_vibe_star_deco_01,vibe,3,prop,,1.5,,vibe,"prop_vibe_star_deco_01",504
prop_vibe_combo_orb_flower_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_combo_orb_flower_01",525
prop_vibe_combo_crystal_orb_01,vibe,3,prop,,1.0,,vibe,"prop_vibe_combo_crystal_orb_01",523
prop_vibe_orb_var_02,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_02",580
prop_vibe_orb_var_03,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_03",580
prop_vibe_orb_var_04,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_04",565
prop_vibe_orb_var_05,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_05",565
prop_vibe_orb_var_06,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_06",565
prop_vibe_orb_var_07,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_07",580
prop_vibe_orb_var_08,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_08",580
prop_vibe_orb_var_09,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_09",565
prop_vibe_orb_var_10,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_10",566
prop_vibe_orb_var_11,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_11",566
prop_vibe_orb_var_12,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_12",581
prop_vibe_orb_var_13,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_13",581
prop_vibe_orb_var_14,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_14",566
prop_vibe_orb_var_15,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_15",566
prop_vibe_orb_var_16,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_16",566
prop_vibe_orb_var_17,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_17",581
prop_vibe_orb_var_18,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_18",581
prop_vibe_orb_var_19,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_19",566
prop_vibe_orb_var_20,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_20",566
prop_vibe_orb_var_21,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_21",566
prop_vibe_orb_var_22,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_22",581
prop_vibe_orb_var_23,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_23",581
prop_vibe_orb_var_24,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_24",566
prop_vibe_orb_var_25,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_25",566
prop_vibe_orb_var_26,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_26",566
prop_vibe_orb_var_27,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_27",581
prop_vibe_orb_var_28,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_28",581
prop_vibe_orb_var_29,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_29",566
prop_vibe_orb_var_30,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_30",566
prop_vibe_orb_var_31,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_31",566
prop_vibe_orb_var_32,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_32",581
prop_vibe_orb_var_33,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_33",581
prop_vibe_orb_var_34,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_34",566
prop_vibe_orb_var_35,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_35",566
prop_vibe_orb_var_36,vibe,3,prop,,0.5,,vibe,"prop_vibe_orb_var_36",566
prop_vibe_orb_var_37,vibe,3,prop,,0.6000000000000001,,vibe,"prop_vibe_orb_var_37",581
prop_vibe_orb_var_38,vibe,3,prop,,0.7000000000000001,,vibe,"prop_vibe_orb_var_38",581
prop_vibe_orb_var_39,vibe,3,prop,,0.8,,vibe,"prop_vibe_orb_var_39",566
prop_vibe_orb_var_40,vibe,3,prop,,0.4,,vibe,"prop_vibe_orb_var_40",566
prop_vibe_flower_var_02,vibe,3,prop,,1.0,,vibe,"prop_vibe_flower_var_02",540
prop_vibe_flower_var_03,vibe,3,prop,,1.1,,vibe,"prop_vibe_flower_var_03",540
prop_vibe_flower_var_04,vibe,3,prop,,1.2000000000000002,,vibe,"prop_vibe_flower_var_04",555
prop_vibe_flower_var_05,vibe,3,prop,,0.8,,vibe,"prop_vibe_flower_var_05",540
prop_vibe_flower_var_06,vibe,3,prop,,0.9,,vibe,"prop_vibe_flower_var_06",540
prop_vibe_flower_var_07,vibe,3,prop,,1.0,,vibe,"prop_vibe_flower_var_07",540
prop_vibe_flower_var_08,vibe,3,prop,,1.1,,vibe,"prop_vibe_flower_var_08",540
prop_vibe_flower_var_09,vibe,3,prop,,1.2000000000000002,,vibe,"prop_vibe_flower_var_09",555
prop_vibe_flower_var_10,vibe,3,prop,,0.8,,vibe,"prop_vibe_flower_var_10",541
prop_vibe_flower_var_11,vibe,3,prop,,0.9,,vibe,"prop_vibe_flower_var_11",541
prop_vibe_flower_var_12,vibe,3,prop,,1.0,,vibe,"prop_vibe_flower_var_12",541
prop_vibe_flower_var_13,vibe,3,prop,,1.1,,vibe,"prop_vibe_flower_var_13",541
prop_vibe_flower_var_14,vibe,3,prop,,1.2000000000000002,,vibe,"prop_vibe_flower_var_14",556
prop_vibe_flower_var_15,vibe,3,prop,,0.8,,vibe,"prop_vibe_flower_var_15",541
prop_vibe_flower_var_16,vibe,3,prop,,0.9,,vibe,"prop_vibe_flower_var_16",541
prop_vibe_flower_var_17,vibe,3,prop,,1.0,,vibe,"prop_vibe_flower_var_17",541
prop_vibe_flower_var_18,vibe,3,prop,,1.1,,vibe,"prop_vibe_flower_var_18",541
prop_vibe_flower_var_19,vibe,3,prop,,1.2000000000000002,,vibe,"prop_vibe_flower_var_19",556
prop_vibe_flower_var_20,vibe,3,prop,,0.8,,vibe,"prop_vibe_flower_var_20",541
prop_cover_block_wide_01,shooter,3,prop,,1.2,,shooter,"prop_cover_block_wide_01",531
prop_cover_block_tall_01,shooter,3,prop,,1.8,,shooter,"prop_cover_block_tall_01",507
prop_cover_block_low_01,shooter,3,prop,,0.6,,shooter,"prop_cover_block_low_01",505
prop_cover_block_round_01,shooter,3,prop,,1.2,,shooter,"prop_cover_block_round_01",502
prop_cover_block_L_01,shooter,3,prop,,1.2,,shooter,"prop_cover_block_L_01",515
prop_cover_block_T_01,shooter,3,prop,,1.2,,shooter,"prop_cover_block_T_01",514
prop_cover_block_ramp_01,shooter,3,prop,,1.2,,shooter,"prop_cover_block_ramp_01",509
prop_cover_block_window_01,shooter,3,prop,,1.4,,shooter,"prop_cover_block_window_01",517
prop_cover_block_door_01,shooter,3,prop,,1.6,,shooter,"prop_cover_block_door_01",512
prop_cover_crate_01,shooter,3,prop,,1.0,,shooter,"prop_cover_crate_01",501
prop_cover_barrel_01,shooter,3,prop,,1.1,,shooter,"prop_cover_barrel_01",513
prop_cover_bag_01,shooter,3,prop,,0.9,,shooter,"prop_cover_bag_01",530
prop_target_star_large_01,shooter,3,prop,,1.5,,shooter,"prop_target_star_large_01",513
prop_target_star_mini_01,shooter,3,prop,,0.6,,shooter,"prop_target_star_mini_01",511
prop_target_circle_01,shooter,3,prop,,1.0,,shooter,"prop_target_circle_01",522
prop_target_heart_01,shooter,3,prop,,1.0,,shooter,"prop_target_heart_01",507
prop_target_orb_01,shooter,3,prop,,1.0,,shooter,"prop_target_orb_01",506
prop_target_diamond_01,shooter,3,prop,,1.0,,shooter,"prop_target_diamond_01",510
prop_target_moving_look_01,shooter,3,prop,,1.2,,shooter,"prop_target_moving_look_01",522
prop_target_duo_01,shooter,3,prop,,1.3,,shooter,"prop_target_duo_01",519
prop_target_trio_01,shooter,3,prop,,1.4,,shooter,"prop_target_trio_01",519
prop_blaster_toy_pink_01,shooter,3,prop,,0.4,,shooter,"prop_blaster_toy_pink_01",572
prop_blaster_toy_cyan_01,shooter,3,prop,,0.4,,shooter,"prop_blaster_toy_cyan_01",514
prop_blaster_toy_lime_01,shooter,3,prop,,0.4,,shooter,"prop_blaster_toy_lime_01",513
prop_blaster_toy_gold_01,shooter,3,prop,,0.4,,shooter,"prop_blaster_toy_gold_01",513
prop_blaster_toy_mega_01,shooter,3,prop,,0.7,,shooter,"prop_blaster_toy_mega_01",521
prop_blaster_toy_dual_01,shooter,3,prop,,0.45,,shooter,"prop_blaster_toy_dual_01",523
prop_foam_dart_crate_01,shooter,3,prop,,0.8,,shooter,"prop_foam_dart_crate_01",528
prop_foam_shield_01,shooter,3,prop,,1.0,,shooter,"prop_foam_shield_01",506
prop_foam_bat_01,shooter,3,prop,,0.9,,shooter,"prop_foam_bat_01",501
prop_water_gun_toy_01,shooter,3,prop,,0.4,,shooter,"prop_water_gun_toy_01",514
prop_bubble_blaster_01,shooter,3,prop,,0.4,,shooter,"prop_bubble_blaster_01",504
prop_cover_wall_01,shooter,3,prop,,2.2,,shooter,"prop_cover_wall_01",506
prop_cover_wall_star_01,shooter,3,prop,,2.2,,shooter,"prop_cover_wall_star_01",515
prop_cover_wall_window_01,shooter,3,prop,,2.2,,shooter,"prop_cover_wall_window_01",505
prop_cover_corner_01,shooter,3,prop,,1.4,,shooter,"prop_cover_corner_01",508
prop_cover_bunker_01,shooter,3,prop,,1.5,,shooter,"prop_cover_bunker_01",502
prop_cover_tower_01,shooter,3,prop,,2.0,,shooter,"prop_cover_tower_01",507
env_shooter_spawn_pad_01,shooter,3,env,,0.1,2.0,shooter,"env_shooter_spawn_pad_01",556
env_shooter_bounce_pad_01,shooter,3,env,,0.4,2.0,shooter,"env_shooter_bounce_pad_01",529
env_shooter_speed_pad_01,shooter,3,env,,0.1,2.0,shooter,"env_shooter_speed_pad_01",543
env_shooter_heal_pad_01,shooter,3,env,,0.1,2.0,shooter,"env_shooter_heal_pad_01",554
env_shooter_hazard_pad_01,shooter,3,env,,0.1,2.0,shooter,"env_shooter_hazard_pad_01",561
vfx_ko_burst_pink_01,shooter,3,vfx,,0.05,2.0,shooter,"vfx_ko_burst_pink_01",558
vfx_ko_burst_cyan_01,shooter,3,vfx,,0.05,2.0,shooter,"vfx_ko_burst_cyan_01",553
vfx_ko_burst_gold_01,shooter,3,vfx,,0.05,2.0,shooter,"vfx_ko_burst_gold_01",553
vfx_ko_burst_rainbow_01,shooter,3,vfx,,0.05,2.0,shooter,"vfx_ko_burst_rainbow_01",556
vfx_hit_marker_01,shooter,3,vfx,,0.05,0.8,shooter,"vfx_hit_marker_01",551
vfx_spawn_burst_01,shooter,3,vfx,,0.05,1.5,shooter,"vfx_spawn_burst_01",553
prop_shooter_scoreboard_01,shooter,3,prop,,2.0,,shooter,"prop_shooter_scoreboard_01",509
prop_shooter_timer_01,shooter,3,prop,,1.6,,shooter,"prop_shooter_timer_01",510
prop_shooter_ammo_station_01,shooter,3,prop,,1.4,,shooter,"prop_shooter_ammo_station_01",513
prop_shooter_health_station_01,shooter,3,prop,,1.4,,shooter,"prop_shooter_health_station_01",503
prop_shooter_flag_01,shooter,3,prop,,2.2,,shooter,"prop_shooter_flag_01",514
prop_shooter_banner_01,shooter,3,prop,,1.5,,shooter,"prop_shooter_banner_01",514
prop_shooter_light_01,shooter,3,prop,,2.0,,shooter,"prop_shooter_light_01",509
prop_shooter_speaker_01,shooter,3,prop,,1.6,,shooter,"prop_shooter_speaker_01",506
prop_shooter_camera_01,shooter,3,prop,,1.5,,shooter,"prop_shooter_camera_01",502
prop_shooter_drone_01,shooter,3,prop,,0.5,,shooter,"prop_shooter_drone_01",507
prop_shooter_trophy_01,shooter,3,prop,,0.8,,shooter,"prop_shooter_trophy_01",495
prop_shooter_medal_01,shooter,3,prop,,0.6,,shooter,"prop_shooter_medal_01",506
prop_shooter_podium_01,shooter,3,prop,,1.2,,shooter,"prop_shooter_podium_01",518
prop_shooter_gate_01,shooter,3,prop,,2.5,,shooter,"prop_shooter_gate_01",511
prop_shooter_fence_01,shooter,3,prop,,1.2,,shooter,"prop_shooter_fence_01",508
prop_shooter_bench_01,shooter,3,prop,,0.6,,shooter,"prop_shooter_bench_01",505
prop_shooter_locker_01,shooter,3,prop,,1.8,,shooter,"prop_shooter_locker_01",503
prop_shooter_bench_cover_01,shooter,3,prop,,1.0,,shooter,"prop_shooter_bench_cover_01",509
prop_cover_block_02,shooter,3,prop,,1.1,,shooter,"prop_cover_block_02",558
prop_cover_block_03,shooter,3,prop,,1.25,,shooter,"prop_cover_block_03",559
prop_cover_block_04,shooter,3,prop,,1.4,,shooter,"prop_cover_block_04",558
prop_cover_block_05,shooter,3,prop,,1.55,,shooter,"prop_cover_block_05",559
prop_cover_block_06,shooter,3,prop,,1.7,,shooter,"prop_cover_block_06",558
prop_cover_block_07,shooter,3,prop,,0.8,,shooter,"prop_cover_block_07",558
prop_cover_block_08,shooter,3,prop,,0.9500000000000001,,shooter,"prop_cover_block_08",573
prop_cover_block_09,shooter,3,prop,,1.1,,shooter,"prop_cover_block_09",558
prop_cover_block_10,shooter,3,prop,,1.25,,shooter,"prop_cover_block_10",560
prop_cover_block_11,shooter,3,prop,,1.4,,shooter,"prop_cover_block_11",559
prop_cover_block_12,shooter,3,prop,,1.55,,shooter,"prop_cover_block_12",560
prop_cover_block_13,shooter,3,prop,,1.7,,shooter,"prop_cover_block_13",559
prop_cover_block_14,shooter,3,prop,,0.8,,shooter,"prop_cover_block_14",559
prop_cover_block_15,shooter,3,prop,,0.9500000000000001,,shooter,"prop_cover_block_15",574
prop_cover_block_16,shooter,3,prop,,1.1,,shooter,"prop_cover_block_16",559
prop_cover_block_17,shooter,3,prop,,1.25,,shooter,"prop_cover_block_17",560
prop_cover_block_18,shooter,3,prop,,1.4,,shooter,"prop_cover_block_18",559
prop_cover_block_19,shooter,3,prop,,1.55,,shooter,"prop_cover_block_19",560
prop_cover_block_20,shooter,3,prop,,1.7,,shooter,"prop_cover_block_20",559
prop_cover_block_21,shooter,3,prop,,0.8,,shooter,"prop_cover_block_21",559
prop_cover_block_22,shooter,3,prop,,0.9500000000000001,,shooter,"prop_cover_block_22",574
prop_cover_block_23,shooter,3,prop,,1.1,,shooter,"prop_cover_block_23",559
prop_cover_block_24,shooter,3,prop,,1.25,,shooter,"prop_cover_block_24",560
prop_cover_block_25,shooter,3,prop,,1.4,,shooter,"prop_cover_block_25",559
prop_cover_block_26,shooter,3,prop,,1.55,,shooter,"prop_cover_block_26",560
prop_cover_block_27,shooter,3,prop,,1.7,,shooter,"prop_cover_block_27",559
prop_cover_block_28,shooter,3,prop,,0.8,,shooter,"prop_cover_block_28",559
prop_cover_block_29,shooter,3,prop,,0.9500000000000001,,shooter,"prop_cover_block_29",574
prop_cover_block_30,shooter,3,prop,,1.1,,shooter,"prop_cover_block_30",559
prop_cover_block_31,shooter,3,prop,,1.25,,shooter,"prop_cover_block_31",560
prop_cover_block_32,shooter,3,prop,,1.4,,shooter,"prop_cover_block_32",559
prop_cover_block_33,shooter,3,prop,,1.55,,shooter,"prop_cover_block_33",560
prop_cover_block_34,shooter,3,prop,,1.7,,shooter,"prop_cover_block_34",559
prop_cover_block_35,shooter,3,prop,,0.8,,shooter,"prop_cover_block_35",559
prop_cover_block_36,shooter,3,prop,,0.9500000000000001,,shooter,"prop_cover_block_36",574
prop_cover_block_37,shooter,3,prop,,1.1,,shooter,"prop_cover_block_37",559
prop_cover_block_38,shooter,3,prop,,1.25,,shooter,"prop_cover_block_38",560
prop_cover_block_39,shooter,3,prop,,1.4,,shooter,"prop_cover_block_39",559
prop_cover_block_40,shooter,3,prop,,1.55,,shooter,"prop_cover_block_40",560
prop_target_star_02,shooter,3,prop,,0.8999999999999999,,shooter,"prop_target_star_02",546
prop_target_star_03,shooter,3,prop,,1.0,,shooter,"prop_target_star_03",531
prop_target_star_04,shooter,3,prop,,1.1,,shooter,"prop_target_star_04",531
prop_target_star_05,shooter,3,prop,,1.2,,shooter,"prop_target_star_05",531
prop_target_star_06,shooter,3,prop,,0.7,,shooter,"prop_target_star_06",531
prop_target_star_07,shooter,3,prop,,0.7999999999999999,,shooter,"prop_target_star_07",546
prop_target_star_08,shooter,3,prop,,0.8999999999999999,,shooter,"prop_target_star_08",546
prop_target_star_09,shooter,3,prop,,1.0,,shooter,"prop_target_star_09",531
prop_target_star_10,shooter,3,prop,,1.1,,shooter,"prop_target_star_10",532
prop_target_star_11,shooter,3,prop,,1.2,,shooter,"prop_target_star_11",532
prop_target_star_12,shooter,3,prop,,0.7,,shooter,"prop_target_star_12",532
prop_target_star_13,shooter,3,prop,,0.7999999999999999,,shooter,"prop_target_star_13",547
prop_target_star_14,shooter,3,prop,,0.8999999999999999,,shooter,"prop_target_star_14",547
prop_target_star_15,shooter,3,prop,,1.0,,shooter,"prop_target_star_15",532
prop_target_star_16,shooter,3,prop,,1.1,,shooter,"prop_target_star_16",532
prop_target_star_17,shooter,3,prop,,1.2,,shooter,"prop_target_star_17",532
prop_target_star_18,shooter,3,prop,,0.7,,shooter,"prop_target_star_18",532
prop_target_star_19,shooter,3,prop,,0.7999999999999999,,shooter,"prop_target_star_19",547
prop_target_star_20,shooter,3,prop,,0.8999999999999999,,shooter,"prop_target_star_20",547
prop_target_star_21,shooter,3,prop,,1.0,,shooter,"prop_target_star_21",532
prop_target_star_22,shooter,3,prop,,1.1,,shooter,"prop_target_star_22",532
prop_target_star_23,shooter,3,prop,,1.2,,shooter,"prop_target_star_23",532
prop_target_star_24,shooter,3,prop,,0.7,,shooter,"prop_target_star_24",532
prop_target_star_25,shooter,3,prop,,0.7999999999999999,,shooter,"prop_target_star_25",547
prop_blaster_toy_02,shooter,3,prop,,0.44999999999999996,,shooter,"prop_blaster_toy_02",619
prop_blaster_toy_03,shooter,3,prop,,0.5,,shooter,"prop_blaster_toy_03",603
prop_blaster_toy_04,shooter,3,prop,,0.35,,shooter,"prop_blaster_toy_04",604
prop_blaster_toy_05,shooter,3,prop,,0.39999999999999997,,shooter,"prop_blaster_toy_05",619
prop_blaster_toy_06,shooter,3,prop,,0.44999999999999996,,shooter,"prop_blaster_toy_06",619
prop_blaster_toy_07,shooter,3,prop,,0.5,,shooter,"prop_blaster_toy_07",603
prop_blaster_toy_08,shooter,3,prop,,0.35,,shooter,"prop_blaster_toy_08",604
prop_blaster_toy_09,shooter,3,prop,,0.39999999999999997,,shooter,"prop_blaster_toy_09",619
prop_blaster_toy_10,shooter,3,prop,,0.44999999999999996,,shooter,"prop_blaster_toy_10",620
prop_blaster_toy_11,shooter,3,prop,,0.5,,shooter,"prop_blaster_toy_11",604
prop_blaster_toy_12,shooter,3,prop,,0.35,,shooter,"prop_blaster_toy_12",605
prop_blaster_toy_13,shooter,3,prop,,0.39999999999999997,,shooter,"prop_blaster_toy_13",620
prop_blaster_toy_14,shooter,3,prop,,0.44999999999999996,,shooter,"prop_blaster_toy_14",620
prop_blaster_toy_15,shooter,3,prop,,0.5,,shooter,"prop_blaster_toy_15",604
prop_trophy_gold_01,rewards_vfx,4,prop,,0.9,,rewards,"prop_trophy_gold_01",528
prop_trophy_silver_01,rewards_vfx,4,prop,,0.9,,rewards,"prop_trophy_silver_01",517
prop_trophy_bronze_01,rewards_vfx,4,prop,,0.9,,rewards,"prop_trophy_bronze_01",499
prop_trophy_star_01,rewards_vfx,4,prop,,0.8,,rewards,"prop_trophy_star_01",492
prop_trophy_egg_01,rewards_vfx,4,prop,,0.9,,rewards,"prop_trophy_egg_01",504
prop_trophy_orb_01,rewards_vfx,4,prop,,0.8,,rewards,"prop_trophy_orb_01",498
prop_trophy_blaster_01,rewards_vfx,4,prop,,0.8,,rewards,"prop_trophy_blaster_01",518
prop_trophy_grand_01,rewards_vfx,4,prop,,1.3,,rewards,"prop_trophy_grand_01",524
